classroom_id,school_id_spline_linear,school_id_spline_0,school_id_spline_1,school_id_spline_2,lesson_set_id_spline_linear,lesson_set_id_spline_0,lesson_set_id_spline_1,lesson_set_id_spline_2,post_id_x_spline_linear,post_id_x_spline_0,post_id_x_spline_1,post_id_x_spline_2,exists_spline_linear,exists_spline_0,exists_spline_1,exists_spline_2,children_per_post_aka_post_blast_spline_linear,children_per_post_aka_post_blast_spline_0,children_per_post_aka_post_blast_spline_1,children_per_post_aka_post_blast_spline_2,lesson_id_spline_linear,lesson_id_spline_0,lesson_id_spline_1,lesson_id_spline_2,post_per_lesson_aka_popularity_spline_linear,post_per_lesson_aka_popularity_spline_0,post_per_lesson_aka_popularity_spline_1,post_per_lesson_aka_popularity_spline_2
339,0.5727534910940928,-0.10286005363276769,-0.06902042801004797,-0.038840345593383736,0.5713274278495498,-0.06492782813591778,-0.045616100823334255,-0.03750215221125597,1.3375770109362841,0.2828208432013968,-0.09464387010206829,-0.0415859011259792,1.5786805471108365,0.23276557431884218,-0.054149188714179064,-0.03786589260465475,1.881734686752621,0.6603767923099141,-0.03405850506058592,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
343,-0.14458384911965416,-0.1695223650998393,-0.06902042801004797,-0.038840345593383736,-0.1232833569135109,-0.09011489443330727,-0.045616100823334255,-0.03750215221125597,0.19506481642892806,-0.20078982872302817,-0.10008973166486207,-0.0415859011259792,0.2601200577225238,-0.1251521065464647,-0.054149188714179064,-0.03786589260465475,1.2111603001888687,0.14491050885559312,-0.0985071397772451,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
350,-0.6954053070001877,-0.17555818831828887,-0.06902042801004797,-0.038840345593383736,-0.6564566196963688,-0.0923933912540622,-0.045616100823334255,-0.03750215221125597,-0.8163364648346124,-0.25698431644527564,-0.10008973166486207,-0.0415859011259792,-0.735439177380777,-0.15652422509827077,-0.054149188714179064,-0.03786589260465475,-0.7815053669758758,-0.22739692194175096,-0.09863028715429752,-0.049176711290241905,-0.5559082771921457,-0.15118063297193188,-0.09846592193930355,-0.07816082612852213,-0.2541756546969827,-0.043506025426752734,-0.03781256864811707,-0.03745029431365691
351,-0.017339437909950472,-0.16434753625344498,-0.06902042801004797,-0.038840345593383736,-0.012703171211230145,-0.08839856384773222,-0.045616100823334255,-0.03750215221125597,0.2882573638718558,-0.18384443773003142,-0.10008973166486207,-0.0415859011259792,0.4443825182206851,-0.10448137569300273,-0.054149188714179064,-0.03786589260465475,0.6264336836978196,-0.0958081559051985,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
354,0.14224957750898257,-0.1544985545739213,-0.06902042801004797,-0.038840345593383736,0.7007726008285505,-0.05532790502311979,-0.045616100823334255,-0.03750215221125597,3.936344646664471,5.526893107431913,4.072630229064287,0.8581124130539329,1.7293422059887449,0.3135960911678675,-0.054000048762239815,-0.03786589260465475,1.6421802246202846,0.441955754846145,-0.07768752888470352,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
355,0.34697569573487513,-0.13509763203067027,-0.06902042801004797,-0.038840345593383736,0.1763726151312423,-0.08378069127828941,-0.045616100823334255,-0.03750215221125597,0.14476731739435852,-0.20873760007654124,-0.10008973166486207,-0.0415859011259792,0.7700935145718466,-0.048801265059388525,-0.054149188714179064,-0.03786589260465475,1.0261067045342236,0.050656548493252636,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
366,-0.6973893554752189,-0.1755581906651174,-0.06902042801004797,-0.038840345593383736,-0.6587218288387418,-0.09239339216896136,-0.045616100823334255,-0.03750215221125597,-0.8184947641537392,-0.2569843185844579,-0.10008973166486207,-0.0415859011259792,-0.7397747646866162,-0.15652423536467983,-0.054149188714179064,-0.03786589260465475,-0.7822177966030351,-0.22739692275876056,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
368,-0.6911603660768652,-0.1755581691926823,-0.06902042801004797,-0.038840345593383736,-0.6537437943761618,-0.09239338763608278,-0.045616100823334255,-0.03750215221125597,-0.815014215331441,-0.2569843127596888,-0.10008973166486207,-0.0415859011259792,-0.731103590074938,-0.15652419009734725,-0.054149188714179064,-0.03786589260465475,-0.774559178111072,-0.22739687448720003,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
371,2.1811621836992816,0.6681074090739741,-0.03746437308409513,-0.038840345593383736,1.5815862899199844,0.07321201393816335,-0.045616100823334255,-0.03750215221125597,3.105967116413738,2.995598701647242,1.4276523406903732,-0.030573069639231086,3.151956790717196,1.6820892936065488,0.2574859652297396,-0.03786589260465475,1.902217038533453,0.6809926941286365,-0.028735413947715657,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
372,0.15618405749641093,-0.153435514626014,-0.06902042801004797,-0.038840345593383736,0.00368500654814079,-0.08808766363590613,-0.045616100823334255,-0.03750215221125597,-0.08199994669396755,-0.235392339171831,-0.10008973166486207,-0.0415859011259792,0.40590418088136315,-0.10938075106294884,-0.054149188714179064,-0.03786589260465475,1.986105627131468,0.7687591951068333,-0.0038821882194618306,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
383,-0.699304192956935,-0.17555819109311974,-0.06902042801004797,-0.038840345593383736,-0.660258644382639,-0.09239339225763225,-0.045616100823334255,-0.03750215221125597,-0.8191339229195361,-0.25698431869119986,-0.10008973166486207,-0.0415859011259792,-0.7424845067527656,-0.15652423598403364,-0.054149188714179064,-0.03786589260465475,-0.784711300298093,-0.2273969234847561,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
386,-0.6643584089156154,-0.17555663470089408,-0.06902042801004797,-0.038840345593383736,-0.6336878767838708,-0.09239310763985054,-0.045616100823334255,-0.03750215221125597,-0.7625320186844703,-0.25697421389262437,-0.10008973166486207,-0.0415859011259792,-0.697502788454685,-0.15652140287629673,-0.054149188714179064,-0.03786589260465475,-0.6917392339537958,-0.22735929113289646,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
387,-0.6912872528979427,-0.1755581701556081,-0.06902042801004797,-0.038840345593383736,-0.6544437033087752,-0.09239338892121388,-0.045616100823334255,-0.03750215221125597,-0.8162423349928484,-0.2569843162565594,-0.10008973166486207,-0.0415859011259792,-0.7327294353146276,-0.15652420708746145,-0.054149188714179064,-0.03786589260465475,-0.7471306374654364,-0.22739443807947055,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
388,0.2937985825378183,-0.14095655848748126,-0.06902042801004797,-0.038840345593383736,0.6231857966706282,-0.06131108811582799,-0.045616100823334255,-0.03750215221125597,1.8448027973826426,0.7600944735456561,-0.0053819920253728795,-0.0415859011259792,1.4030892612243535,0.15093342451666864,-0.054149188714179064,-0.03786589260465475,1.08630700802919,0.07932019954230496,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
392,2.4048376951365547,0.8802718410632642,0.005209616825198941,-0.038840345593383736,1.6140493141142425,0.08050989117775349,-0.045616100823334255,-0.03750215221125597,3.426260461292075,3.858424048543043,2.244411184239505,0.09031338479074792,2.9969595445334485,1.4711822168470075,0.17270724229265097,-0.03786589260465475,1.9709664975543315,0.7525199182515115,-0.008743514233070224,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
393,-0.24289518133228238,-0.17219483838497784,-0.06902042801004797,-0.038840345593383736,-0.32663403009091296,-0.09184639777449638,-0.045616100823334255,-0.03750215221125597,-0.32176818291444803,-0.2503429055589082,-0.10008973166486207,-0.0415859011259792,-0.19620050621704035,-0.15144953556266427,-0.054149188714179064,-0.03786589260465475,-0.10825936931027572,-0.21290203985947084,-0.09863028715429752,-0.049176711290241905,-0.15881427759042396,-0.14931263750497045,-0.09846592193930355,-0.07816082612852213,-0.25285650369771306,-0.04350602541905913,-0.03781256864811707,-0.03745029431365691
394,-0.3675643668323889,-0.1742654345148393,-0.06902042801004797,-0.038840345593383736,-0.41831531819997114,-0.09218457194807564,-0.045616100823334255,-0.03750215221125597,-0.4505984704536328,-0.2542785325602833,-0.10008973166486207,-0.0415859011259792,-0.3479460619214085,-0.15461252185067484,-0.054149188714179064,-0.03786589260465475,0.11205949288875798,-0.19362558479265096,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
395,1.5332809590685668,0.21731891474746212,-0.06901768110952552,-0.038840345593383736,0.9776435530088846,-0.027800754531177738,-0.045616100823334255,-0.03750215221125597,2.719851423739127,2.1271835200059246,0.7269759393395452,-0.0415859011259792,1.89626231726355,0.4154126897292449,-0.05213170113706597,-0.03786589260465475,1.519464221342084,0.3454658300327336,-0.08919244289207244,-0.049176711290241905,1.4114869036704438,0.06935337760374494,-0.09846592193930355,-0.07816082612852213,0.9310996716009213,-0.03837636910851956,-0.03781256864811707,-0.03745029431365691
396,0.9582933293555311,-0.014735212505634369,-0.06902042801004797,-0.038840345593383736,0.5558100670179653,-0.06595272426340852,-0.045616100823334255,-0.03750215221125597,1.378023812311565,0.313754417478322,-0.09229734004693425,-0.0415859011259792,1.2166590070732726,0.07755005569980386,-0.054149188714179064,-0.03786589260465475,0.8463963310832736,-0.024183791552928588,-0.09863028715429752,-0.049176711290241905,0.9036152435805488,-0.060904292184596816,-0.09846592193930355,-0.07816082612852213,0.625887664558892,-0.04140618326938086,-0.03781256864811707,-0.03745029431365691
397,-0.6779237636053634,-0.17555782718487004,-0.06902042801004797,-0.038840345593383736,-0.63813148465837,-0.09239322682863436,-0.045616100823334255,-0.03750215221125597,-0.810303992447808,-0.25698427245518024,-0.10008973166486207,-0.0415859011259792,-0.7202646218103402,-0.15652389449215234,-0.054149188714179064,-0.03786589260465475,-0.7647632707376307,-0.22739655177503446,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
398,-0.698167979150013,-0.17555819097058967,-0.06902042801004797,-0.038840345593383736,-0.658974121593521,-0.09239339220103994,-0.045616100823334255,-0.03750215221125597,-0.8190941470093032,-0.25698431868804633,-0.10008973166486207,-0.0415859011259792,-0.7414006099263057,-0.156524235944395,-0.054149188714179064,-0.03786589260465475,-0.784711300298093,-0.2273969234847561,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
399,-0.698167979150013,-0.17555819097058967,-0.06902042801004797,-0.038840345593383736,-0.658974121593521,-0.09239339220103994,-0.045616100823334255,-0.03750215221125597,-0.8191965554001317,-0.2569843186954687,-0.10008973166486207,-0.0415859011259792,-0.7414006099263057,-0.156524235944395,-0.054149188714179064,-0.03786589260465475,-0.7838207632641437,-0.22739692345168416,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
402,1.1786438293222943,0.05828563415170714,-0.06902042801004797,-0.038840345593383736,0.8013370354486269,-0.04649173855430864,-0.045616100823334255,-0.03750215221125597,1.4370761152367506,0.36100597382104466,-0.08778899802540864,-0.0415859011259792,1.7965438092292507,0.3529914967905716,-0.053586600966157534,-0.03786589260465475,0.8068564867759289,-0.038606773273182814,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
403,2.1001910891034594,0.5989503039888822,-0.047474737887582545,-0.038840345593383736,1.5185673577315741,0.059636945364505305,-0.045616100823334255,-0.03750215221125597,3.0481606688590226,2.8540228696232437,1.3042017179275207,-0.03660602057768386,3.042483211244759,1.5313555226429545,0.19576290621589862,-0.03786589260465475,1.2991453591430502,0.1963508574595546,-0.09774932983164476,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
406,-0.6225318986222254,-0.17554198187136272,-0.06902042801004797,-0.038840345593383736,-0.5785591970392828,-0.09238529561443662,-0.045616100823334255,-0.03750215221125597,-0.7726818838462909,-0.25697868971927806,-0.10008973166486207,-0.0415859011259792,-0.6135007844040526,-0.15645743856470337,-0.054149188714179064,-0.03786589260465475,-0.5325112122836777,-0.22664575110327104,-0.09863028715429752,-0.049176711290241905,-0.4621227085366737,-0.1511529613994468,-0.09846592193930355,-0.07816082612852213,-0.19732844930032145,-0.04350545843183991,-0.03781256864811707,-0.03745029431365691
409,-0.4627640881372284,-0.17508889360434401,-0.06902042801004797,-0.038840345593383736,-0.5164721203483637,-0.09234945460939234,-0.045616100823334255,-0.03750215221125597,-0.6366818226810327,-0.2566541382005247,-0.10008973166486207,-0.0415859011259792,-0.5181178636755928,-0.15617265139022213,-0.054149188714179064,-0.03786589260465475,-0.46643336436464655,-0.22588710927238512,-0.09863028715429752,-0.049176711290241905,-0.38737220210147677,-0.15103053055433924,-0.09846592193930355,-0.07816082612852213,-0.2408200912670681,-0.04350601802654917,-0.03781256864811707,-0.03745029431365691
414,-0.6991542358047524,-0.1755581910897104,-0.06902042801004797,-0.038840345593383736,-0.6602301597167769,-0.09239339225751883,-0.045616100823334255,-0.03750215221125597,-0.8196382994850252,-0.2569843187078926,-0.10008973166486207,-0.0415859011259792,-0.7424845067527656,-0.15652423598403364,-0.054149188714179064,-0.03786589260465475,-0.7845331928913031,-0.2273969234844915,-0.09863028715429752,-0.049176711290241905,-0.5604514775264634,-0.15118063647974966,-0.09846592193930355,-0.07816082612852213,-0.254181033498203,-0.04350602542675279,-0.03781256864811707,-0.03745029431365691
428,1.1927715233327272,0.06360191508564178,-0.06902042801004797,-0.038840345593383736,0.463602490796787,-0.07152153048567506,-0.045616100823334255,-0.03750215221125597,1.440570768515534,0.36388117795320024,-0.08747815006473587,-0.0415859011259792,0.9267166059952837,-0.011753439926878207,-0.054149188714179064,-0.03786589260465475,0.6095134800527847,-0.10048503614900851,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
429,-0.0400233409689553,-0.16542883206466097,-0.06902042801004797,-0.038840345593383736,-0.2672448581809397,-0.09149954505783388,-0.045616100823334255,-0.03750215221125597,-0.12367329448237728,-0.23884826088370148,-0.10008973166486207,-0.0415859011259792,-0.16097385935709774,-0.15040315706521068,-0.054149188714179064,-0.03786589260465475,0.23584414060769768,-0.17762164281319698,-0.09863028715429752,-0.049176711290241905,-0.08731194709518304,-0.14812826214960192,-0.09846592193930355,-0.07816082612852213,-0.21377547873158256,-0.04350582174477734,-0.03781256864811707,-0.03745029431365691
430,0.15285039465173642,-0.15369301491979354,-0.06902042801004797,-0.038840345593383736,-0.15224819285736182,-0.09046389913727673,-0.045616100823334255,-0.03750215221125597,-0.11895602526061136,-0.23847707051729053,-0.10008973166486207,-0.0415859011259792,0.009197942397086495,-0.14330342195676768,-0.054149188714179064,-0.03786589260465475,-0.04520934730667189,-0.20845945660866058,-0.09863028715429752,-0.049176711290241905,0.05113971514185615,-0.1445920333687175,-0.09846592193930355,-0.07816082612852213,-0.20195287364944312,-0.0435055857756642,-0.03781256864811707,-0.03745029431365691
431,-0.4804388455550571,-0.17518628226361155,-0.06902042801004797,-0.038840345593383736,-0.5298327850503834,-0.09236057982136775,-0.045616100823334255,-0.03750215221125597,-0.5588905542121659,-0.25602933825085167,-0.10008973166486207,-0.0415859011259792,-0.5495508716429262,-0.15630068385674906,-0.054149188714179064,-0.03786589260465475,-0.2160143504181297,-0.21878407896564966,-0.09863028715429752,-0.049176711290241905,-0.4034579401651101,-0.1510685302908,-0.09846592193930355,-0.07816082612852213,-0.24077168205608573,-0.043506017946015614,-0.03781256864811707,-0.03745029431365691
432,-0.1426026844360111,-0.16945750896182446,-0.06902042801004797,-0.038840345593383736,-0.32717523874229426,-0.09184905320133466,-0.045616100823334255,-0.03750215221125597,-0.2651324983117268,-0.2478097983876654,-0.10008973166486207,-0.0415859011259792,-0.2514792443664887,-0.15283944035028263,-0.054149188714179064,-0.03786589260465475,-0.345854649967924,-0.22343895836885622,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
433,-0.6650966595109759,-0.17555673023707305,-0.06902042801004797,-0.038840345593383736,-0.6325376388481031,-0.09239306948218214,-0.045616100823334255,-0.03750215221125597,-0.7204575126114721,-0.2569315893353389,-0.10008973166486207,-0.0415859011259792,-0.7018383757605241,-0.15652214566486494,-0.054149188714179064,-0.03786589260465475,-0.7839988706709335,-0.22739692346782325,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
434,0.9202445857805871,-0.02555514870781743,-0.06902042801004797,-0.038840345593383736,0.31146182118893384,-0.0789006813947544,-0.045616100823334255,-0.03750215221125597,0.8642491658013851,-0.0002252732397875684,-0.10008973166486207,-0.0415859011259792,0.6795881295624556,-0.06700418825126046,-0.054149188714179064,-0.03786589260465475,0.6985671834477054,-0.07457980682270747,-0.09863028715429752,-0.049176711290241905,0.609429140839726,-0.10511155847885056,-0.09846592193930355,-0.07816082612852213,0.28232211541577273,-0.04303026934623107,-0.03781256864811707,-0.03745029431365691
435,0.7536191193746249,-0.06724491603745228,-0.06902042801004797,-0.038840345593383736,0.21148064401270214,-0.08265069915736246,-0.045616100823334255,-0.03750215221125597,0.6800147425427044,-0.07561002248101394,-0.10008973166486207,-0.0415859011259792,0.5332620579903864,-0.09189214767709272,-0.054149188714179064,-0.03786589260465475,0.05916159307217511,-0.19925621541481076,-0.09863028715429752,-0.049176711290241905,0.4890555618884148,-0.11791511531935217,-0.09846592193930355,-0.07816082612852213,0.2271356148958679,-0.04316249187559836,-0.03781256864811707,-0.03745029431365691
436,0.6986944285963632,-0.0790670479807103,-0.06902042801004797,-0.038840345593383736,0.17852388561016652,-0.0837141043663477,-0.045616100823334255,-0.03750215221125597,0.6914495362951512,-0.07142988826030916,-0.10008973166486207,-0.0415859011259792,0.48502864921292654,-0.09894930420667394,-0.054149188714179064,-0.03786589260465475,0.23139145543795164,-0.17827031332199658,-0.09863028715429752,-0.049176711290241905,0.44937686364150115,-0.1215458833333812,-0.09846592193930355,-0.07816082612852213,0.20894450916893628,-0.04319998687299175,-0.03781256864811707,-0.03745029431365691
437,2.6321669702625847,1.129609838270024,0.07670581822444539,-0.038840345593383736,1.3459991134625617,0.026302999622141155,-0.045616100823334255,-0.03750215221125597,3.092565630963998,2.9624021491360604,1.39841338237268,-0.03225928264441621,2.1829530278621596,0.6228166369599533,-0.038088981795681244,-0.03786589260465475,2.1585135969040343,0.9665204066035052,0.06435803589026276,-0.049176711290241905,1.8549731516895966,0.25407151311583887,-0.09372583856026806,-0.07816082612852213,-0.058192308735151944,-0.04348282494861007,-0.03781256864811707,-0.03745029431365691
438,0.19326384716494438,-0.15043382696318097,-0.06902042801004797,-0.038840345593383736,-0.12278962270523322,-0.09010860695605524,-0.045616100823334255,-0.03750215221125597,0.2737017479616536,-0.18668903353127828,-0.10008973166486207,-0.0415859011259792,0.04117289877764978,-0.14154348131626804,-0.054149188714179064,-0.03786589260465475,0.08569959668386146,-0.19651695355359478,-0.09863028715429752,-0.049176711290241905,0.08660672623484998,-0.14337890608988213,-0.09846592193930355,-0.07816082612852213,-0.2016772100869046,-0.04350557878168114,-0.03781256864811707,-0.03745029431365691
441,-0.699439731152177,-0.17555819109459864,-0.06902042801004797,-0.038840345593383736,-0.629065222438238,-0.09239293392602775,-0.045616100823334255,-0.03750215221125597,-0.7942985189876383,-0.2569834255752838,-0.10008973166486207,-0.0415859011259792,-0.7251421575294092,-0.1565240736241438,-0.054149188714179064,-0.03786589260465475,-0.7293198967864523,-0.22738896498845484,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
444,2.073743838282949,0.5772093020927411,-0.05021339610423408,-0.038840345593383736,3.6196966862623965,1.0597228815777489,0.022653823459295837,-0.03750215221125597,2.8956810964447124,2.5004186775835238,1.0108570064316433,-0.04154536329070638,1.6588889122688597,0.2745321297930106,-0.05413842201409571,-0.03786589260465475,2.47803828468501,1.3991070914651618,0.26490487221242753,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
446,1.8121666566315262,0.3836738072154578,-0.0660342335059153,-0.038840345593383736,3.2214512164306774,0.7671281235045807,-0.02495780554400126,-0.03750215221125597,2.0036641133147213,0.9530663662823273,0.06043914195349578,-0.0415859011259792,1.4323544755387674,0.16368679741995412,-0.054149188714179064,-0.03786589260465475,0.9778395972941765,0.02900950628334966,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
448,-0.6954110745829639,-0.1755581883294859,-0.06902042801004797,-0.038840345593383736,-0.6559886573286331,-0.09239339086835369,-0.045616100823334255,-0.03750215221125597,-0.8107550240575432,-0.25698427872825513,-0.10008973166486207,-0.0415859011259792,-0.7338133321410873,-0.15652421568904742,-0.054149188714179064,-0.03786589260465475,-0.7788337558740281,-0.22739691397670142,-0.09863028715429752,-0.049176711290241905,-0.5608695434091324,-0.15118063648184982,-0.09846592193930355,-0.07816082612852213,-0.2542133063055246,-0.0435060254267529,-0.03781256864811707,-0.03745029431365691
452,-0.5377715021424045,-0.17540839464202984,-0.06902042801004797,-0.038840345593383736,-0.5272691651227878,-0.09235861108498959,-0.045616100823334255,-0.03750215221125597,-0.6309686401782392,-0.2566222623517139,-0.10008973166486207,-0.0415859011259792,-0.5528025621223054,-0.15631179762111166,-0.054149188714179064,-0.03786589260465475,-0.22883808370699826,-0.21935368107711375,-0.09863028715429752,-0.049176711290241905,-0.4003714381407175,-0.15106180566028696,-0.09846592193930355,-0.07816082612852213,-0.18247085562964824,-0.04350488801483693,-0.03781256864811707,-0.03745029431365691
453,-0.66373550997578,-0.1755565509245013,-0.06902042801004797,-0.038840345593383736,-0.6309533488611021,-0.0923930115496645,-0.045616100823334255,-0.03750215221125597,-0.7927767255289376,-0.25698325605770866,-0.10008973166486207,-0.0415859011259792,-0.7007544789340643,-0.15652197394034525,-0.054149188714179064,-0.03786589260465475,-0.7079470079716713,-0.22737574076785005,-0.09863028715429752,-0.049176711290241905,-0.525203297793929,-0.15117933243991225,-0.09846592193930355,-0.07816082612852213,-0.23827053948866314,-0.0435060129448663,-0.03781256864811707,-0.03745029431365691
454,-0.6129807815447496,-0.17553518662254572,-0.06902042801004797,-0.038840345593383736,-0.5891758389299132,-0.0923880512838904,-0.045616100823334255,-0.03750215221125597,-0.7463619107704399,-0.25696301371689645,-0.10008973166486207,-0.0415859011259792,-0.6411401534787768,-0.1564918353407652,-0.054149188714179064,-0.03786589260465475,-0.5421290122503291,-0.22672845463467145,-0.09863028715429752,-0.049176711290241905,-0.47490474628530904,-0.15116237730066517,-0.09846592193930355,-0.07816082612852213,-0.21578715038796117,-0.04350585065551104,-0.03781256864811707,-0.03745029431365691
455,-0.5087028849500872,-0.17531236749378304,-0.06902042801004797,-0.038840345593383736,-0.5033420457985613,-0.09233631378766512,-0.045616100823334255,-0.03750215221125597,-0.6525231087466616,-0.2567326234319598,-0.10008973166486207,-0.0415859011259792,-0.5186598120888226,-0.15617519295572524,-0.054149188714179064,-0.03786589260465475,-0.5560213899799368,-0.22683685011568502,-0.09863028715429752,-0.049176711290241905,-0.37156408591305334,-0.15098564808272572,-0.09846592193930355,-0.07816082612852213,-0.1695940055083371,-0.04350415905803035,-0.03781256864811707,-0.03745029431365691
457,-0.30891381758066755,-0.17345250580660299,-0.06902042801004797,-0.038840345593383736,-0.33774169336450083,-0.0918991899275229,-0.045616100823334255,-0.03750215221125597,-0.2523833637062894,-0.24716252964736057,-0.10008973166486207,-0.0415859011259792,-0.2839961491602819,-0.15352410716975798,-0.054149188714179064,-0.03786589260465475,-0.2005190060274135,-0.21806069690882487,-0.09863028715429752,-0.049176711290241905,-0.172187486626271,-0.14949290696058956,-0.09846592193930355,-0.07816082612852213,-0.10273147223954496,-0.04349531835250128,-0.03781256864811707,-0.03745029431365691
458,-0.6946497536564985,-0.17555818657531716,-0.06902042801004797,-0.038840345593383736,-0.6563847298253833,-0.09239339120016513,-0.045616100823334255,-0.03750215221125597,-0.8174828315415905,-0.25698431802620764,-0.10008973166486207,-0.0415859011259792,-0.7370650226204667,-0.15652423102920301,-0.054149188714179064,-0.03786589260465475,-0.7807929373487165,-0.2273969206675547,-0.09863028715429752,-0.049176711290241905,-0.5558217244898744,-0.15118063278500968,-0.09846592193930355,-0.07816082612852213,-0.25224600975921313,-0.04350602540329988,-0.03781256864811707,-0.03745029431365691
459,-0.4570253432748562,-0.1750539595042958,-0.06902042801004797,-0.038840345593383736,-0.46009147171849996,-0.09227505224744956,-0.045616100823334255,-0.03750215221125597,-0.6205381183613753,-0.25655889562494855,-0.10008973166486207,-0.0415859011259792,-0.45796158980707535,-0.15580725650917202,-0.054149188714179064,-0.03786589260465475,-0.4158508608363316,-0.22504680288989734,-0.09863028715429752,-0.049176711290241905,-0.3194920205427982,-0.1507764238805632,-0.09846592193930355,-0.07816082612852213,-0.16014076236372377,-0.043503461073708824,-0.03781256864811707,-0.03745029431365691
